"date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","yr_renovated","city"
2014-05-14,310000,3,1,1510,8100,1,0,0,3,1480,0,1942,1999,"aa"
2014-06-19,475000,3,2.5,950,1536,2,0,0,3,960,0,2005,0,"aa"
2014-05-28,254000,4,2,2080,9288,1,0,0,4,2040,0,1943,0,"bc"
2014-05-27,754950,3,2,1880,4750,1,0,0,3,1190,720,1944,0,"aa"
2014-05-09,311100,4,2.75,2300,4500,2,0,0,3,2300,0,2014,0,"aa"
2014-05-30,459900,3,1.75,2580,10002,1,0,0,4,1240,1300,1925,1968,"ak"
2014-07-02,723000,2,1,1570,7200,1,0,0,4,820,750,1981,0,"aa"
2014-06-04,327500,3,2,1550,7480,1,0,0,3,1100,490,1959,1989,"aa"
2014-05-16,252700,4,2.25,1720,7000,2,0,0,3,1720,0,1986,0,"az"
2014-06-04,557125,4,2.5,2700,4200,2,0,0,3,2700,0,2014,0,"al"
2014-07-09,1355000,4,3.5,3770,28040,2,0,0,3,3760,0,1987,2000,"ac"
2014-07-10,350000,4,2.75,1810,32400,1,0,0,3,1050,750,1958,2004,"aa"
2014-06-03,613000,3,2,1480,5000,1,0,0,5,790,700,1958,0,"ai"
2014-05-21,655000,4,2.25,2130,42689,1,0,0,4,1430,690,1942,1982,"ax"
2014-05-20,675000,4,2.5,3000,20345,2,1,4,3,3370,0,1998,2006,"am"
2014-05-19,572500,3,2.25,2030,7350,1,0,0,5,1310,700,1977,0,"am"
2014-06-23,430000,2,1,870,9260,1,0,0,3,870,0,1942,2002,"aa"
2014-07-02,2271150,5,8,9640,244716,2,0,0,3,7680,4130,2010,0,"am"
2014-06-13,540000,5,3,2910,11440,2,0,0,3,2795,140,1937,1998,"ax"
2014-07-09,599950,2,2.5,2260,6327,2,0,0,3,2250,0,1990,2009,"ae"
2014-05-18,732000,4,2.5,2760,7256,2,0,0,3,2740,0,1962,2003,"av"
2014-05-02,308500,3,1,1510,8100,1,0,0,3,1560,0,1954,2005,"ai"
2014-05-18,732000,4,2.5,2760,5000,2,0,0,3,2700,0,2003,0,"am"
2014-07-08,568000,3,2.5,2280,7394,2,0,0,3,2280,0,1998,2006,"am"
2014-06-10,7e+05,4,3.5,3510,14406,2,0,0,3,3510,0,1996,0,"aa"
2014-06-04,365000,3,2.5,2400,34041,2,0,0,3,2350,0,1984,0,"af"
2014-06-20,477000,2,1.75,1740,7326,1,0,0,4,1150,540,1972,0,"ae"
2014-05-14,8e+05,4,3.5,2900,7910,2,0,0,3,2795,300,1990,2009,"ac"
2014-06-11,1085000,4,3.25,3810,10900,2,0,0,3,3770,0,2013,1923,"ae"
2014-06-23,324000,4,2.25,2010,43560,1,0,0,4,1900,0,1966,0,"ax"
2014-07-07,527000,4,2.5,2200,7543,2,0,0,3,2190,0,1998,2006,"ah"
2014-05-29,645000,3,2.5,1740,13750,2,0,0,4,1740,0,1963,0,"ac"
2014-07-08,368000,3,1,1390,5000,1,0,0,5,1330,0,1948,0,"aa"
2014-06-19,680000,3,2,2500,7200,1,0,0,5,1390,1200,1967,0,"aa"
2014-05-05,4e+05,2,1,1640,4049,1.5,0,0,3,1260,270,1928,1954,"aa"
2014-05-13,267345,4,2.5,1920,6406,2,0,0,3,1930,0,1991,0,"az"
2014-05-27,0,4,1,1200,6860,1,0,0,4,1200,0,1969,0,"af"
2014-06-16,353500,4,2.5,2700,4650,2,0,2,3,2700,0,2007,0,"ay"
2014-07-01,3e+05,3,2.25,1660,5128,2,0,0,3,1670,0,2009,0,"ay"
2014-06-04,317000,3,1.75,2420,9133,1,0,0,3,1390,1000,1987,2000,"ad"
2014-07-01,5e+05,3,2.5,1840,5011,2,0,0,3,1840,0,2003,0,"aa"
2014-06-19,450000,3,2,1670,7280,1.5,0,0,3,1750,0,1997,0,"ae"
2014-05-12,499950,2,2,1060,6634,1,0,0,5,1050,0,1948,1985,"aa"
2014-06-23,249500,3,1,1000,9150,1,0,0,5,1000,0,1965,0,"ad"
2014-06-20,4e+05,3,1,1160,12150,1,0,0,3,1170,0,1956,2001,"bj"
2014-06-11,295000,3,2.5,1520,1485,2,0,0,3,1010,450,2008,0,"aa"
2014-07-07,410000,2,1.75,1710,8394,1,0,0,3,1390,350,1952,2008,"aa"
2014-06-05,799000,4,2.75,3790,13592,2,0,0,4,4080,0,1985,0,"ag"
2014-06-27,1619999,4,2.25,3120,20158,2,0,0,4,3090,0,1981,0,"bk"
2014-07-01,165050,2,1,1200,19200,1,0,0,3,1200,0,1958,2004,"bp"
2014-06-02,465500,3,2.25,2590,10002,1,0,0,3,1300,1250,1981,2013,"au"
2014-06-16,575000,5,4.5,3830,7647,2,0,0,3,3860,0,2005,0,"ak"
2014-06-16,1095000,5,2.75,2350,6000,1.5,0,0,3,1270,980,1939,1969,"aa"
2014-05-21,256750,2,1,790,8149,1,0,0,3,790,0,1949,1998,"aa"
2014-07-08,530000,2,2,1680,4200,1,0,0,4,860,830,1940,2001,"aa"
2014-05-27,283200,4,2.5,1840,6236,2,0,0,3,1840,0,2011,0,"aq"
2014-06-24,1215000,2,0,2020,5500,2,0,0,4,2015,0,1926,1993,"aa"
2014-05-22,180000,3,1.75,1300,7958,1,0,0,2,1280,0,1957,0,"af"
2014-07-02,690000,4,2.5,3350,64441,2,0,2,4,2440,880,1978,2000,"am"
2014-05-19,319950,3,1.5,980,5400,1,0,0,3,990,0,1960,2012,"aa"
2014-06-13,575000,2,1,1240,4080,1,0,0,3,1300,0,1902,0,"aa"
2014-06-12,349950,3,1,940,11802,1,0,0,3,920,0,1957,2001,"af"
2014-06-24,415000,3,2.5,2280,14925,2,0,0,3,2280,0,1988,2000,"aj"
2014-07-02,782000,4,2.5,3500,12905,2,0,0,3,3500,0,1990,2009,"ag"
2014-07-01,1565000,3,2.5,3110,7200,2,0,2,3,3170,0,2007,0,"aa"
2014-06-20,425000,3,1.75,1050,7236,1,0,0,3,1050,0,1984,0,"ap"
2014-06-19,436000,2,1.5,880,1060,3,0,0,3,880,0,2014,0,"aa"
2014-06-23,495000,3,2.5,2070,6058,2,0,0,3,2060,0,1985,0,"ap"
2014-05-12,540000,3,1,990,4750,1.5,0,0,3,990,0,1909,2006,"aa"
2014-06-18,264950,3,1.5,880,6600,1,0,0,3,890,0,1920,2000,"ad"
2014-05-06,7800,2,1,900,5000,1,1,4,4,910,0,1915,0,"bd"
2014-06-26,240000,4,1,1170,8239,1.5,0,0,3,1170,0,1928,1954,"aa"
2014-07-07,575000,3,2.25,2400,5085,1.5,0,0,5,1250,1020,1907,0,"aa"
2014-06-18,540000,5,2.75,2730,18029,1,0,0,4,1920,800,1962,0,"ac"
2014-06-11,475000,4,2.5,1630,2229,1.5,0,0,5,1200,540,1926,0,"aa"
2014-06-02,550000,3,2.5,2260,6093,2,0,0,3,2260,0,1991,0,"ap"
2014-05-28,960000,5,2.25,2370,7861,1.5,0,2,4,1960,500,1930,0,"av"
2014-05-14,372977,4,1.75,1890,10720,1,0,0,5,940,880,1952,1998,"au"
2014-06-09,250000,3,2.25,1765,11500,1,0,0,5,980,740,1948,1985,"aa"
2014-06-14,850000,5,2.75,3010,7014,1,0,3,3,1590,1440,2010,0,"aa"
2014-06-25,308000,3,1,960,16986,1.5,0,0,3,960,0,1919,2001,"aa"
2014-06-26,150000,2,0.75,910,8424,1,0,0,3,910,0,1939,1969,"bj"
2014-06-23,347000,3,2,2050,7200,1,0,0,4,1880,0,1966,0,"aq"
2014-06-06,490000,3,2.5,1750,2875,3,0,0,3,1750,0,1985,0,"aa"
2014-06-05,165000,2,1,1500,3171,1.5,0,0,5,1550,0,1918,0,"af"
2014-06-05,795000,5,3.25,3540,14275,2,0,0,3,3550,0,1977,2004,"av"
2014-07-09,299880,2,1,800,2500,1,0,0,3,800,0,1986,0,"aa"
2014-06-11,317000,3,1,890,5400,1.5,0,0,4,880,0,1943,0,"aa"
2014-05-18,488000,3,2,2020,5000,1,0,0,5,1120,890,1947,0,"aa"
2014-06-16,518000,5,2.5,2820,12866,2,0,0,3,2830,0,1989,0,"aq"
2014-06-30,1095000,5,2.5,3670,17580,2,0,0,4,3670,0,1966,0,"av"
2014-05-09,336900,3,1,1290,7314,1.5,0,0,5,1310,0,1984,0,"ad"
2014-05-05,8e+05,3,2,1760,4337,1,0,0,4,1060,680,1912,1945,"aa"
2014-07-08,333490,2,1,810,6400,1,0,0,4,810,0,1950,1983,"aa"
2014-05-14,234000,3,2,1490,6930,1,0,0,3,1490,0,1979,2014,"af"
2014-05-20,243000,2,1.75,1610,7941,1,0,0,4,1720,0,1950,1982,"aa"
2014-06-13,1030000,4,2.5,2750,5925,2,0,0,3,2820,0,2000,0,"ai"
2014-06-04,371000,4,2.75,2420,5773,2,0,0,3,2430,0,2005,0,"aq"
2014-05-29,145000,3,1,820,6685,1.5,0,0,3,820,0,1942,1997,"aa"
2014-05-28,270000,3,2,1680,4250,1,0,2,5,940,740,1917,1960,"bd"
2014-05-13,575000,4,2.5,2240,14023,1,0,0,4,1890,360,1968,0,"ac"
2014-05-16,375000,3,1,1190,9486,1,0,0,5,1160,0,1953,0,"bj"
2014-06-25,349000,2,2.25,1000,1208,3,0,0,3,1100,100,2014,0,"aa"
2014-06-02,305000,3,1,1070,9876,1,0,0,3,1070,0,1956,2000,"aa"
2014-07-02,250000,3,1,1140,10400,1,0,0,4,1150,0,1960,2001,"ad"
2014-05-15,695000,4,3,2550,6517,2,0,0,5,1860,690,1938,0,"aa"
2014-06-05,955000,4,2.5,2200,6000,2,0,0,4,2180,0,1910,0,"aa"
2014-06-10,165000,2,1,720,5330,1,0,0,3,720,0,1954,2005,"ad"
2014-06-17,472000,2,3.25,1430,1425,2,0,0,3,1140,350,2014,0,"aa"
2014-06-09,563500,3,1.75,2050,4166,1,0,0,4,1080,910,1977,0,"ar"
2014-06-20,511500,2,1,1010,3000,1,0,0,4,1010,0,1919,1985,"aa"
2014-06-04,437000,2,1.75,1350,12282,1.5,0,0,5,1340,0,1937,0,"aa"
2014-06-30,5e+05,5,3,2990,6000,1,0,0,3,1450,1450,1964,2000,"aa"
2014-06-25,578000,4,2.25,2430,10875,1,0,0,5,1370,1060,1966,0,"am"
2014-07-09,737500,2,2.5,2820,6000,2,0,0,3,2830,0,2001,0,"am"
2014-06-10,315000,3,2.5,2540,7836,1,0,0,4,1610,960,1979,0,"bf"
2014-06-20,595000,3,2.5,2660,7096,2,0,0,3,2656,0,2003,0,"am"
2014-05-21,299800,3,1.75,2880,27072,1,0,2,5,1510,1340,1963,0,"af"
2014-06-10,750000,4,2.5,3240,20301,1,0,0,3,2040,1100,1956,1995,"ae"
2014-05-22,657500,3,2.5,2510,17388,2,0,0,3,2500,0,1992,0,"ac"
2014-05-28,815000,3,2,2280,4000,2,0,4,3,1840,410,1922,1982,"aa"
2014-05-12,368000,3,1.75,1590,8700,1,0,0,3,1110,500,1942,2007,"ax"
2014-05-28,7e+05,4,3.5,4490,10660,1,0,0,5,2690,2100,1977,0,"aa"
2014-05-30,458000,3,1.75,1980,5752,1,0,0,5,900,980,1900,0,"aa"
2014-05-30,919204,4,3.25,3760,5759,2,0,0,3,3960,0,2007,0,"ag"
2014-07-09,989000,4,1.75,2010,4600,1.5,0,0,4,2080,0,1920,0,"aa"
2014-06-22,374000,3,1,1460,8890,1,0,0,4,1460,0,1952,0,"ak"
2014-06-12,610750,4,2.5,2150,9070,2,0,0,3,2150,0,2003,0,"am"
2014-06-26,9e+05,4,3,3370,10890,2,0,0,3,3360,0,2014,0,"ae"
2014-06-02,1e+06,2,1.75,1890,77972,1,0,4,5,1940,0,1972,0,"bh"
2014-05-28,630000,3,2.5,2110,8925,1,0,0,4,1420,600,1940,2001,"aa"
2014-06-04,427500,3,2.5,2700,11160,1,0,0,4,1950,750,1960,2001,"bc"
2014-05-05,890000,3,1,1330,5750,1,0,0,4,960,370,1951,1999,"aa"
2014-05-27,457500,3,2,1630,10500,2,0,0,4,1620,0,1976,1992,"ae"
2014-06-10,306888,2,1.5,1480,3622,1,0,0,4,860,640,1916,0,"aa"
2014-06-19,346150,4,2.25,2510,7200,2,0,0,4,2520,0,1978,2000,"ad"
2014-06-17,465950,3,2.25,1800,6723,2,0,0,4,1800,0,1943,0,"aa"
2014-06-10,750000,4,2.75,1980,3905,1,0,0,3,1020,980,1973,2013,"aa"
2014-05-19,320000,3,1,1390,14200,1,0,0,3,900,530,1984,0,"ad"
2014-05-23,433000,4,3,2230,8504,1,0,0,3,1080,1120,1963,2008,"ac"
2014-06-19,319950,3,2.25,1490,8400,1,0,0,3,1510,0,1984,0,"ad"
2014-06-19,505000,4,2.5,2050,9702,1,0,0,3,1190,980,1955,2005,"ac"
2014-05-23,515000,2,1,1160,4960,1,0,0,5,970,120,1920,0,"aa"
2014-07-01,345000,2,1,910,6050,1,0,0,3,910,0,1943,2014,"aa"
2014-06-06,455000,4,2.25,2210,4322,2,0,0,3,2210,0,2009,0,"aa"
2014-06-12,435500,3,2,1980,8555,1,0,0,3,1020,980,1978,0,"aa"
2014-05-24,372000,3,1,1240,7300,1,0,0,5,1240,0,1967,0,"bc"
2014-05-30,750000,3,2,1720,5720,1,0,0,3,1230,470,1951,1994,"aa"
2014-06-13,883000,4,2.5,3770,32417,2,0,0,3,3880,0,1994,0,"aj"
2014-06-27,235000,3,1,1530,6500,1,0,0,3,1490,0,1954,2005,"ai"
2014-06-04,1901000,4,3.25,4250,15175,2,0,0,3,4390,0,1997,0,"am"
2014-05-06,650000,3,2,1240,4500,1.5,0,0,3,1250,0,1928,1954,"aa"
2014-05-13,581000,5,2,2290,8800,1,0,0,4,1769,550,1952,0,"ac"
2014-07-09,550000,4,1,1580,5750,1.5,0,0,3,1570,0,1944,0,"aa"
2014-07-09,1250000,5,4.5,5860,14685,2,0,0,3,5430,850,2003,0,"ag"
2014-07-09,545000,3,2,1710,3333,1.5,0,0,3,1170,520,1912,0,"aa"
2014-07-03,287919.782609,4,2.5,3390,4500,2,0,0,3,2760,610,2012,1912,"af"
2014-06-26,252750,3,2,1300,6300,1,0,0,3,980,390,1968,1997,"ak"
2014-06-26,350000,2,1,920,7710,1,0,1,4,930,0,1922,0,"aa"
2014-05-23,662990,3,2.5,2680,10082,1,0,0,5,1450,1260,1956,0,"ac"
2014-06-27,718500,3,1.5,1820,6117,1,0,2,3,1360,400,1954,2005,"aa"
2014-05-16,254000,4,2,1720,4235,1,0,0,4,840,860,1942,1982,"ad"
2014-06-19,659500,4,2.5,2620,9122,2,0,0,3,2620,0,2001,0,"am"
2014-06-06,285000,2,2.5,1050,1366,2,0,0,4,960,100,1991,0,"az"
2014-07-03,554950,5,2.25,2890,48788,2,0,0,4,2880,0,1989,0,"ad"
2014-05-19,390000,4,2.5,2490,4500,2,0,0,3,2510,0,2008,0,"ay"
2014-06-09,403950,3,1.75,1230,11172,1,0,0,4,1230,0,1966,0,"ap"
2014-06-27,460000,3,1.75,2350,4322,1.5,0,0,3,1340,1000,1916,1983,"aa"
2014-06-26,815000,3,2.75,2850,27144,1,0,0,3,1660,1220,1970,2014,"av"
2014-06-25,410000,3,1,1430,45738,1,0,0,3,1460,0,1954,2014,"bj"
2014-05-08,270000,3,2.5,1780,7324,1,0,2,4,1230,600,1978,2000,"aq"
2014-05-07,581000,2,2,2040,7350,1,0,0,3,1440,650,1955,2005,"ae"
2014-06-11,1085000,5,4,3010,1074218,2,1,4,3,2240,640,1978,0,"ak"
2014-06-13,430000,3,2,2020,7207,1,0,0,5,1000,1020,1940,0,"aa"
2014-06-17,280000,3,2,1380,5080,1.5,0,0,5,910,500,1925,0,"aa"
2014-05-19,485000,3,2,1450,2400,1.5,0,0,3,1310,130,1909,2003,"aa"
2014-06-13,589000,3,2,1670,3817,1,0,0,5,830,830,1918,0,"aa"
2014-06-25,2e+05,3,1,1150,4800,1.5,0,0,4,1140,0,1901,0,"af"
2014-06-20,443500,3,1,1210,5750,1.5,0,0,4,1190,0,1917,0,"aa"
2014-05-16,174500,4,1,1540,5522,1,0,0,3,1380,200,1943,2002,"aa"
2014-05-07,314500,3,1.75,1560,7912,1,0,0,5,1120,390,1984,0,"aa"
2014-06-09,554000,4,2.5,2260,4165,2,0,0,3,2250,0,1994,0,"ae"
2014-05-20,625000,3,2.25,2460,16200,2,0,0,3,2460,0,1977,2004,"ac"
2014-06-19,950833.333333,5,3,3160,10014,2,0,0,3,3150,0,1999,0,"aw"
2014-05-19,611000,4,3,2110,5000,1.5,0,0,5,1640,480,1931,0,"aa"
2014-05-13,239950,2,1.5,1140,8320,1,0,0,3,1120,0,1943,1999,"aa"
2014-06-25,1229000,3,1.5,1700,77972,1.5,0,0,3,1900,0,1910,2000,"ba"
2014-06-18,265000,3,1,990,8155,1,0,0,3,990,0,1932,0,"aa"
2014-05-08,712000,3,2.5,2390,5175,1,0,0,3,1720,710,2003,0,"aa"
2014-06-04,320000,3,1,1010,9834,1,0,0,3,1010,0,1968,1997,"aj"
2014-06-03,640000,3,2.5,1960,7200,1,0,0,3,1440,550,1973,2013,"aa"
2014-05-19,296500,3,2.25,2060,7735,1,0,0,4,1310,710,1967,0,"aq"
2014-05-12,571986.111111,3,2,2330,41688,1.5,0,0,4,2300,0,1948,0,"az"
2014-05-14,543000,3,2,1300,3870,1.5,0,0,5,1270,0,1909,1988,"aa"
2014-07-09,359000,4,2.5,2800,11784,2,0,0,3,2790,0,1986,0,"ba"
2014-05-31,615000,3,1.75,1580,5136,1,0,0,5,790,720,1907,0,"aa"
2014-06-19,950833.333333,2,2,2130,4725,1.5,0,0,3,1670,560,1916,2006,"aa"
2014-05-28,999000,4,2.5,2380,9136,2,0,0,5,2390,0,1958,0,"av"
2014-05-02,365000,2,0.75,800,4239,1.5,0,0,4,800,0,1902,0,"aa"
2014-06-12,575000,3,2.5,1910,6400,2,0,2,3,1910,0,2002,0,"ag"
2014-06-12,2250000,5,6.5,8670,244716,2,0,0,3,4820,0,1999,0,"am"
2014-06-09,428000,2,1,1100,3500,1,0,0,3,1100,0,1924,2001,"aa"
2014-06-30,439000,3,1.75,2240,14800,1,0,0,3,1430,800,1982,0,"ag"
2014-05-07,245000,3,1.75,1640,10018,1,0,0,5,1630,0,1974,0,"ad"
2014-06-10,659000,3,1.75,2140,3870,1,0,0,4,1170,890,1922,0,"aa"
2014-05-20,315000,2,1,860,9839,1,0,0,4,870,0,1967,0,"aw"
2014-06-25,482000,3,3,1180,1262,3,0,0,3,1080,0,2007,0,"aa"
2014-05-07,599999,3,2.5,3240,6402,2,0,0,3,3230,0,2004,2003,"ah"
2014-05-28,310000,4,2.5,2760,7264,2,0,0,3,2770,0,1993,0,"az"
2014-06-18,315000,4,2.5,2010,6093,2,0,0,3,2009,0,2003,0,"ay"
2014-06-24,615000,4,2.25,2940,12420,2,0,0,4,2970,0,1978,2000,"am"
2014-06-23,329900,3,1,880,9360,1,0,0,3,880,0,1982,0,"aj"
2014-06-17,506000,4,2.5,2050,6360,2,0,0,3,2050,0,1997,0,"aa"
2014-07-02,275250,4,2.5,1660,3575,2,0,0,3,1660,0,2005,0,"aq"
2014-05-29,595000,4,3.5,5960,16197,2,0,2,3,4770,1190,2003,0,"aw"
2014-05-18,415000,3,2.5,2480,4399,2,0,0,3,2470,0,2006,0,"au"
2014-06-26,252750,3,2,1470,11968,1,0,0,4,1470,0,1957,2001,"al"
2014-05-02,2384000,6,4.5,5584,19412,1.5,1,4,5,4490,730,1934,2002,"aa"
2014-05-28,326000,3,1.5,1300,12240,1,0,0,3,1280,0,1969,2010,"ad"
2014-07-04,1280000,4,2.25,3040,5000,3,0,3,4,2790,450,1929,0,"aa"
2014-07-02,575000,3,2.25,1640,3896,2,0,0,3,1650,0,1994,0,"au"
2014-05-12,620000,3,2.5,3720,108900,1.5,0,0,4,3110,1080,1982,0,"aj"
2014-07-01,8e+05,3,2.25,2430,18600,2,0,0,3,2370,0,1984,0,"ac"
2014-05-30,374000,3,1,1290,6000,1,0,0,3,860,450,1956,2000,"aa"
2014-06-30,880000,4,2.75,3220,38865,1,0,0,3,3160,100,1967,2011,"ac"
2014-05-20,335000,3,1,1220,10580,1,0,0,4,1220,0,1957,2001,"aa"
2014-05-12,1050000,5,4.25,4420,103382,2,0,4,4,3040,1300,1957,2001,"ae"
2014-05-22,353000,3,1,1570,12940,2,0,0,4,1570,0,1966,0,"ad"
2014-06-23,685000,4,2.5,3210,35400,2,0,0,3,3200,0,1991,0,"al"
2014-06-10,429000,3,3.25,2340,5692,2,0,0,3,2340,0,2001,0,"ad"
2014-06-23,362300,3,3,2500,8304,2,0,0,3,2500,0,1990,2009,"az"
2014-06-18,284950,4,2.5,2570,15508,1,0,0,4,1300,1300,1968,0,"af"
2014-06-25,597326,4,2.75,2560,7609,1,0,0,5,1340,1230,1966,0,"am"
2014-06-23,320000,4,1.75,1650,10150,1,0,0,2,1280,410,1986,0,"ak"
2014-06-23,1580000,3,2.5,2660,5500,2,0,2,5,1670,1070,1905,0,"aa"
2014-06-23,479000,2,1.5,1370,7100,1,0,0,3,860,470,1980,0,"aa"
2014-05-21,220000,3,1.5,1810,15531,1.5,0,0,3,1590,180,1944,0,"ax"
2014-05-22,660000,3,1.75,1680,8400,1,0,0,4,1590,0,1970,0,"ae"
2014-05-06,367500,3,1.5,1340,8160,1,0,0,3,1180,0,1967,2011,"ae"
2014-06-21,750000,3,3.5,3200,8016,2,0,0,3,3450,0,2006,0,"ap"
2014-06-13,540000,3,1,1210,5000,1.5,0,0,3,1210,0,1928,1954,"aa"
2014-06-23,690000,2,2.25,2200,6327,1,0,1,5,1410,800,1924,0,"aa"
2014-06-09,750000,3,1.75,1670,10500,1,0,0,4,1610,0,1952,0,"ac"
2014-06-24,425000,3,2.5,1060,1330,2,0,0,3,780,160,2005,0,"aa"
2014-07-03,4e+05,3,2,1410,6738,2,0,0,4,1400,0,1926,1993,"aa"
2014-05-27,525000,3,3,1540,1565,2,0,2,4,1540,0,1990,0,"aa"
2014-07-02,535000,3,3,3316,19023,2,0,0,3,3310,0,1991,0,"ag"
2014-06-12,585000,4,1.75,2110,9484,1,0,4,3,1400,750,1947,2012,"aa"
2014-06-30,880000,4,2.25,3500,7048,3,0,0,4,3480,0,1910,0,"aa"
2014-07-09,309000,2,1,800,8147,1,0,0,3,800,0,1960,2012,"aa"
2014-06-02,469000,2,2,1270,3000,1.5,0,0,3,1300,0,1906,2000,"aa"
2014-06-03,660000,4,2.25,1960,8680,1,0,0,4,980,990,1931,0,"aa"
2014-06-16,650000,5,2,2530,3400,1.5,0,0,4,1480,1110,1923,0,"aa"
2014-07-07,494815,3,2.5,2040,4132,2,0,2,4,2040,0,1986,0,"aa"
2014-05-30,568000,3,2.5,2500,5400,2,0,0,3,2500,0,1992,0,"ad"
2014-06-05,795000,4,2.5,1550,4000,2,0,0,3,1540,0,1920,2004,"aa"
2014-06-05,685000,3,1.5,1840,8100,2,0,0,3,1760,250,1961,2004,"ac"
2014-06-25,1200000,4,3.5,3390,5500,2.5,0,0,3,3150,720,2014,0,"aa"
2014-06-23,365000,3,2.5,1600,3150,2,0,0,3,1600,0,2000,0,"ah"
2014-06-02,675000,3,2.5,2980,14800,2,0,0,3,2970,0,2013,1923,"ae"
2014-07-05,459500,4,2.75,2620,23345,2,0,0,3,2620,0,2006,0,"ai"
2014-06-26,268000,3,1,1800,8004,1,0,0,3,1150,600,1954,2005,"ak"
2014-06-20,488800,3,3.25,1590,1102,3,0,0,3,1470,0,2008,0,"aa"
2014-06-02,472500,3,2,1920,5650,1.5,0,0,5,2240,0,1905,0,"aa"
2014-06-13,129000,2,1,890,8100,1,0,2,4,880,300,1952,0,"ak"
2014-07-01,368112.5,3,1,1320,7341,1,0,0,3,1330,0,1958,2004,"ai"
2014-05-21,3e+05,2,1,720,3844,1,0,0,4,720,0,1908,0,"aa"
2014-06-05,499000,4,3.75,2910,11440,2,0,0,3,2920,0,1989,0,"aq"
2014-06-09,539950,3,1,910,8030,1,0,0,3,910,0,1951,1994,"aa"
2014-05-28,178650,2,1.5,960,29258,1,0,0,1,960,0,1956,0,"ak"
2014-06-19,6e+05,3,2,1760,29110,1.5,0,0,4,1610,200,1972,0,"ag"
2014-06-27,215500,2,1.75,1470,20000,1,0,0,2,1440,0,1987,0,"af"
2014-06-25,440000,3,1.75,1600,6380,1,0,0,3,830,770,1905,2014,"ai"
2014-06-20,725000,6,2.5,3100,4684,2,0,1,3,3290,0,2014,0,"am"
2014-05-15,204700,4,1.75,2000,7560,1,0,0,5,1170,875,1960,0,"aa"
2014-07-08,560000,2,2.5,1530,4170,2,0,0,3,1510,0,1992,0,"am"
2014-06-05,270000,3,1,1450,14821,1,0,0,4,1480,0,1959,0,"ad"
2014-06-11,476000,2,1.75,1560,4100,1,0,0,4,1180,310,1931,0,"aa"
2014-05-13,90000,3,4.5,5230,10655,2,0,3,3,3600,1490,1997,0,"ac"
2014-05-23,9e+05,6,1.5,2680,28014,1,0,0,4,1590,1180,1979,0,"aj"
2014-05-08,595000,2,2,2040,7350,2,0,0,3,2000,0,1951,1994,"ac"
2014-06-19,549000,4,2.5,3190,8195,2,0,0,3,3200,0,2009,0,"ak"
2014-06-12,531000,3,2.5,3370,19023,2,0,0,3,3360,0,1991,0,"am"
2014-07-01,452000,3,2,1410,3625,1,0,0,4,880,500,1949,1983,"aa"
2014-05-13,550000,6,3,2520,14289,1,0,0,3,1470,1090,1963,2008,"ac"
2014-07-05,459500,3,1.75,1180,14292,1,0,0,3,1180,0,1983,2009,"ag"
2014-06-04,791000,2,1.5,3064,76230,1,0,2,3,3150,100,1956,2001,"ac"
2014-06-09,213000,3,1,1060,26051,1,0,0,4,1060,0,1967,0,"az"
2014-06-10,310000,4,1.75,1870,11875,1,0,0,3,960,920,1957,2000,"ad"
2014-05-28,655000,4,2.5,1910,16532,2,0,0,4,1900,0,1975,0,"ae"
2014-05-17,375000,3,2.5,1780,2067,3,0,0,3,1830,0,2008,0,"aa"
2014-06-16,650000,5,2.75,2660,28300,1,0,0,5,2670,120,1975,0,"am"
2014-05-28,186950,1,2,2130,7560,1,0,0,3,920,1060,1996,0,"af"
2014-05-28,925000,3,3.25,3250,20553,1,0,0,4,1890,1380,1982,0,"ac"
2014-06-16,295000,4,1.75,1560,8925,1,0,0,4,1500,0,1988,0,"ay"
2014-06-02,395000,2,1,1730,4664,2,0,0,4,1726,0,1941,1998,"aa"
2014-06-05,165000,4,2,2100,7560,1,0,0,3,1110,1050,1964,2000,"aa"
2014-05-09,325000,3,2,1350,12823,1.5,0,0,3,1330,0,1957,2000,"ai"
2014-06-06,835000,2,2.5,2510,7392,1,0,0,3,1400,1110,1987,2000,"ac"
2014-06-12,660000,3,2.5,2290,6250,2,0,0,4,1400,960,1902,0,"aa"
2014-07-10,545000,3,2.5,1540,3748,2,0,0,3,1540,0,1992,0,"ap"
2014-06-12,784000,3,1.75,2430,9900,1,0,0,4,1530,770,1960,2001,"ae"
2014-05-13,530000,3,1.75,1980,11900,1,0,0,3,1850,0,1978,0,"ac"
2014-05-18,415000,3,2.5,1800,1501,3,0,0,3,1689,0,2013,1923,"aa"
2014-06-11,399950,3,1.5,1880,10270,1,0,0,3,1830,300,1958,2004,"au"
2014-05-06,1050000,4,4,3860,16258,1.5,0,1,5,3100,1080,1992,0,"ae"
2014-06-26,252500,3,2,1470,11968,1,0,0,3,1440,0,1957,2001,"aq"
2014-05-07,1110000,4,1,1680,4800,2,0,0,4,1670,0,1924,0,"aa"
2014-07-03,341000,3,1.75,1660,7920,1,0,2,4,1520,0,1957,2001,"ai"
2014-06-19,346150,3,2,1610,6417,1,0,0,4,980,570,1954,1979,"aa"
